date,spot_price,front_price,basis,tau,tau_days,tau_bin,basis_var_21d,basis_vol_21d,structure,year,month_number,month_short,period_label
2023-03-14,71.18,71.33000183105469,0.15000183105468068,0.031746031746031744,8,8-14d,0.00503488700370476,0.07095693767141278,Contango,2023,3,Mar,2023-03
2023-03-15,67.38,67.61000061035156,0.23000061035156705,0.027777777777777776,7,0-7d,0.005801548380608271,0.0761678959969899,Contango,2023,3,Mar,2023-03
2023-03-16,68.15,68.3499984741211,0.19999847412108807,0.023809523809523808,6,0-7d,0.005749113499083553,0.07582290880125579,Contango,2023,3,Mar,2023-03
2023-03-17,66.61,66.73999786376953,0.12999786376953182,0.01984126984126984,5,0-7d,0.005471453034230296,0.07396927087804973,Contango,2023,3,Mar,2023-03
2023-03-20,67.56,67.63999938964844,0.07999938964843523,0.007936507936507936,2,0-7d,0.005296200406512776,0.07277499849888543,Contango,2023,3,Mar,2023-03
2023-03-21,69.4,69.33000183105469,-0.06999816894531818,0.003968253968253968,1,0-7d,0.006519959415546474,0.08074626564458863,Backwardation,2023,3,Mar,2023-03
2023-03-22,70.71,70.9000015258789,0.1900015258789125,0.0,0,,0.004276219863808334,0.06539281201942866,Contango,2023,3,Mar,2023-03
2023-03-23,69.77,69.95999908447266,0.18999908447266023,0.1111111111111111,28,22-30d,0.0038147325381735183,0.06176352109597961,Contango,2023,3,Mar,2023-03
2023-03-24,69.22,69.26000213623047,0.04000213623046989,0.10714285714285714,27,22-30d,0.004144724167585915,0.06437953221005815,Contango,2023,3,Mar,2023-03
2023-03-27,72.87,72.80999755859375,-0.06000244140625455,0.09523809523809523,24,22-30d,0.0056647857118683614,0.07526477072222011,Backwardation,2023,3,Mar,2023-03
2023-03-28,73.12,73.19999694824219,0.07999694824218295,0.09126984126984126,23,22-30d,0.005709083009043107,0.07555847410478263,Contango,2023,3,Mar,2023-03
2023-03-29,72.95,72.97000122070312,0.020001220703122158,0.0873015873015873,22,22-30d,0.005866206421868262,0.07659116412399189,Contango,2023,3,Mar,2023-03
2023-03-30,74.32,74.37000274658203,0.05000274658203807,0.08333333333333333,21,15-21d,0.0059728591958292795,0.07728427521707944,Contango,2023,3,Mar,2023-03
2023-03-31,75.68,75.66999816894531,-0.010001831054694321,0.07936507936507936,20,15-21d,0.006521451376154322,0.08075550368955865,Backwardation,2023,3,Mar,2023-03
2023-04-03,80.4,80.41999816894531,0.019998168945306816,0.06746031746031746,17,15-21d,0.0067290860461091,0.08203100661401821,Contango,2023,4,Apr,2023-04
2023-04-04,80.7,80.70999908447266,0.009999084472653408,0.06349206349206349,16,15-21d,0.0070262363146638,0.08382264798169883,Contango,2023,4,Apr,2023-04
2023-04-05,80.69,80.61000061035156,-0.07999938964843523,0.05952380952380952,15,15-21d,0.008246223875004089,0.09080872135981262,Backwardation,2023,4,Apr,2023-04
2023-04-06,80.7,80.69999694824219,-3.051757815342171e-06,0.05555555555555555,14,8-14d,0.008503381961735071,0.09221378401158403,Backwardation,2023,4,Apr,2023-04
2023-04-10,79.79,79.73999786376953,-0.050002136230475,0.03968253968253968,10,8-14d,0.009086256049221511,0.09532185504500797,Backwardation,2023,4,Apr,2023-04
2023-04-11,81.54,81.52999877929688,-0.010001220703131253,0.03571428571428571,9,8-14d,0.009112925854870115,0.09546164598869074,Backwardation,2023,4,Apr,2023-04
2023-04-12,83.26,83.26000213623047,2.1362304636340923e-06,0.031746031746031744,8,8-14d,0.009061462013574495,0.09519171189538769,Contango,2023,4,Apr,2023-04
2023-04-13,82.16,82.16000366210938,3.662109378410605e-06,0.027777777777777776,7,0-7d,0.008675706878458221,0.09314347469607423,Contango,2023,4,Apr,2023-04
2023-04-14,82.58,82.5199966430664,-0.060003356933592045,0.023809523809523808,6,0-7d,0.007336194666023289,0.08565158881201965,Backwardation,2023,4,Apr,2023-04
2023-04-17,80.93,80.83000183105469,-0.09999816894531932,0.011904761904761904,3,0-7d,0.006579045022523222,0.08111131254346228,Backwardation,2023,4,Apr,2023-04
2023-04-18,80.85,80.86000061035156,0.010000610351568184,0.007936507936507936,2,0-7d,0.005916209677784468,0.0769169011192239,Contango,2023,4,Apr,2023-04
2023-04-19,79.18,79.16000366210938,-0.01999633789063182,0.003968253968253968,1,0-7d,0.005711440827311068,0.07557407510059959,Backwardation,2023,4,Apr,2023-04
2023-04-20,77.27,77.29000091552734,0.02000091552734773,0.0,0,,0.005402884570213191,0.07350431667741147,Contango,2023,4,Apr,2023-04
2023-04-21,77.86,77.87000274658203,0.010002746582031818,0.12301587301587301,31,31-45d,0.0037314296667296624,0.06108542925059676,Contango,2023,4,Apr,2023-04
2023-04-24,78.64,78.76000213623047,0.12000213623046818,0.1111111111111111,28,22-30d,0.0026548066839380776,0.05152481619509261,Contango,2023,4,Apr,2023-04
2023-04-25,77.05,77.06999969482422,0.019999694824221592,0.10714285714285714,27,22-30d,0.002592892853768466,0.05092045614258052,Contango,2023,4,Apr,2023-04
2023-04-26,74.33,74.30000305175781,-0.029996948242185795,0.10317460317460317,26,22-30d,0.0024600116020644905,0.049598504030509735,Backwardation,2023,4,Apr,2023-04
2023-04-27,74.77,74.76000213623047,-0.009997863769527271,0.0992063492063492,25,22-30d,0.0021257536582848413,0.046105896133627436,Backwardation,2023,4,Apr,2023-04
2023-04-28,76.78,76.77999877929688,-1.2207031261368684e-06,0.09523809523809523,24,22-30d,0.002096227349360886,0.0457845754524478,Backwardation,2023,4,Apr,2023-04
2023-05-01,75.65,75.66000366210938,0.010003662109369316,0.08333333333333333,21,15-21d,0.0019514580043688743,0.04417530989556128,Contango,2023,5,May,2023-05
2023-05-02,71.71,71.66000366210938,-0.04999633789061875,0.07936507936507936,20,15-21d,0.002039064031290264,0.04515599662603256,Backwardation,2023,5,May,2023-05
2023-05-03,68.62,68.5999984741211,-0.020001525878910797,0.07539682539682539,19,15-21d,0.0019990742764013883,0.044711008447600335,Backwardation,2023,5,May,2023-05
2023-05-04,68.52,68.55999755859375,0.03999755859375398,0.07142857142857142,18,15-21d,0.0021047758177685357,0.04587783580083672,Contango,2023,5,May,2023-05
2023-05-05,71.32,71.33999633789062,0.01999633789063182,0.06746031746031746,17,15-21d,0.00187619250279897,0.043315037836748685,Contango,2023,5,May,2023-05
2023-05-08,73.13,73.16000366210938,0.030003662109379547,0.05555555555555555,14,8-14d,0.00193334697089028,0.043969841606381524,Contango,2023,5,May,2023-05
2023-05-09,73.68,73.70999908447266,0.02999908447264943,0.051587301587301584,13,8-14d,0.0018647551969722398,0.04318281136021877,Contango,2023,5,May,2023-05
2023-05-10,72.53,72.55999755859375,0.029997558593748863,0.047619047619047616,12,8-14d,0.001899028995202022,0.04357784982306977,Contango,2023,5,May,2023-05
2023-05-11,70.81,70.87000274658203,0.060002746582028976,0.04365079365079365,11,8-14d,0.0020561828678331397,0.045345152638767684,Contango,2023,5,May,2023-05
2023-05-12,70.02,70.04000091552734,0.02000091552734773,0.03968253968253968,10,8-14d,0.0020647560543952323,0.04543958686426663,Contango,2023,5,May,2023-05
2023-05-15,71.07,71.11000061035156,0.04000061035156932,0.027777777777777776,7,0-7d,0.0018790121657480962,0.043347573931514276,Contango,2023,5,May,2023-05
2023-05-16,70.85,70.86000061035156,0.010000610351568184,0.023809523809523808,6,0-7d,0.0012347369581912203,0.035138824086631305,Contango,2023,5,May,2023-05
2023-05-17,72.78,72.83000183105469,0.05000183105468636,0.01984126984126984,5,0-7d,0.0012861683198356114,0.035863188924517175,Contango,2023,5,May,2023-05
2023-05-18,71.82,71.86000061035156,0.04000061035156932,0.015873015873015872,4,0-7d,0.0012290359545409023,0.035057609081922604,Contango,2023,5,May,2023-05
2023-05-19,71.57,71.55000305175781,-0.01999694824218068,0.011904761904761904,3,0-7d,0.00130902714828191,0.03618048021076987,Backwardation,2023,5,May,2023-05
2023-05-22,71.81,71.98999786376953,0.17999786376952898,0.0,0,,0.002531364838596921,0.05031267075595293,Contango,2023,5,May,2023-05
2023-05-23,72.87,72.91000366210938,0.04000366210937045,0.11507936507936507,29,22-30d,0.0020932604019665495,0.04575216281189939,Contango,2023,5,May,2023-05
2023-05-24,74.37,74.33999633789062,-0.030003662109379547,0.1111111111111111,28,22-30d,0.0022289970245294786,0.04721225502482887,Backwardation,2023,5,May,2023-05
2023-05-25,71.68,71.83000183105469,0.15000183105468068,0.10714285714285714,27,22-30d,0.0028547410719178194,0.05342977701542296,Contango,2023,5,May,2023-05
2023-05-26,72.35,72.66999816894531,0.3199981689453182,0.10317460317460317,26,22-30d,0.006736113868949016,0.08207383181592666,Contango,2023,5,May,2023-05
2023-05-30,69.45,69.45999908447266,0.009999084472653408,0.0873015873015873,22,22-30d,0.00669563503357304,0.08182686009846057,Contango,2023,5,May,2023-05
2023-05-31,68.11,68.08999633789062,-0.02000366210937443,0.08333333333333333,21,15-21d,0.006845672177952976,0.08273857732613593,Backwardation,2023,5,May,2023-05
2023-06-01,70.09,70.0999984741211,0.00999847412109034,0.07936507936507936,20,15-21d,0.006451427705376117,0.08032078003465926,Contango,2023,6,Jun,2023-06
2023-06-02,71.76,71.73999786376953,-0.020002136230473866,0.07539682539682539,19,15-21d,0.006451431803546691,0.08032080554592745,Backwardation,2023,6,Jun,2023-06
2023-06-05,72.14,72.1500015258789,0.010001525878905682,0.06349206349206349,16,15-21d,0.006515709844731798,0.0807199470064977,Contango,2023,6,Jun,2023-06
2023-06-06,71.71,71.73999786376953,0.029997863769537503,0.05952380952380952,15,15-21d,0.006494751417957903,0.0805900205854168,Contango,2023,6,Jun,2023-06
2023-06-07,72.52,72.52999877929688,0.009998779296878979,0.05555555555555555,14,8-14d,0.006546189841544639,0.08090852761943353,Contango,2023,6,Jun,2023-06
2023-06-08,71.28,71.29000091552734,0.010000915527342613,0.051587301587301584,13,8-14d,0.006595708710164476,0.08121396868867126,Contango,2023,6,Jun,2023-06
2023-06-09,70.16,70.16999816894531,0.00999816894531591,0.047619047619047616,12,8-14d,0.006643330286261327,0.08150662725362477,Contango,2023,6,Jun,2023-06
2023-06-12,67.08,67.12000274658203,0.040002746582032955,0.03571428571428571,9,8-14d,0.006629038817232313,0.08141890945740009,Contango,2023,6,Jun,2023-06
2023-06-13,69.39,69.41999816894531,0.02999816894531193,0.031746031746031744,8,8-14d,0.006611424347321838,0.08131066564308669,Contango,2023,6,Jun,2023-06
2023-06-14,68.22,68.2699966430664,0.04999664306640739,0.027777777777777776,7,0-7d,0.006613327336704208,0.08132236676772392,Contango,2023,6,Jun,2023-06
2023-06-15,70.61,70.62000274658203,0.010002746582031818,0.023809523809523808,6,0-7d,0.006613320216379925,0.08132232298932394,Contango,2023,6,Jun,2023-06
2023-06-16,71.81,71.77999877929688,-0.030001220703127274,0.01984126984126984,5,0-7d,0.006864752565953589,0.0828538023626773,Backwardation,2023,6,Jun,2023-06
2023-06-20,70.94,70.5,-0.4399999999999977,0.003968253968253968,1,0-7d,0.017813298853803734,0.13346647089738956,Backwardation,2023,6,Jun,2023-06
2023-06-21,72.55,72.52999877929688,-0.020001220703122158,0.0,0,,0.017813314518835718,0.1334665295826475,Backwardation,2023,6,Jun,2023-06
2023-06-22,69.22,69.51000213623047,0.2900021362304699,0.1111111111111111,28,22-30d,0.020186270698767016,0.1420783963126239,Contango,2023,6,Jun,2023-06
2023-06-23,68.91,69.16000366210938,0.2500036621093784,0.10714285714285714,27,22-30d,0.02266635858939209,0.15055350739651366,Contango,2023,6,Jun,2023-06
2023-06-26,69.09,69.37000274658203,0.28000274658202784,0.09523809523809523,24,22-30d,0.02532355367513408,0.15913376032487286,Contango,2023,6,Jun,2023-06
2023-06-27,67.68,67.69999694824219,0.01999694824218068,0.09126984126984126,23,22-30d,0.024784965607351397,0.1574324159992198,Contango,2023,6,Jun,2023-06
2023-06-28,69.54,69.55999755859375,0.019997558593743747,0.0873015873015873,22,22-30d,0.0206850074020031,0.14382283338191854,Contango,2023,6,Jun,2023-06
2023-06-29,69.85,69.86000061035156,0.010000610351568184,0.08333333333333333,21,15-21d,0.020685004931576826,0.1438228247934827,Contango,2023,6,Jun,2023-06
2023-06-30,70.66,70.63999938964844,-0.02000061035155909,0.07936507936507936,20,15-21d,0.020684990834812227,0.14382277578607716,Backwardation,2023,6,Jun,2023-06
2023-07-03,69.71,69.79000091552734,0.08000091552735,0.06746031746031746,17,15-21d,0.02080499430797845,0.14423936462692302,Contango,2023,7,Jul,2023-07
2023-07-05,71.78,71.79000091552734,0.010000915527342613,0.05952380952380952,15,15-21d,0.020699267655214817,0.14387240060280782,Contango,2023,7,Jul,2023-07
2023-07-06,71.76,71.80000305175781,0.040003051757807384,0.05555555555555555,14,8-14d,0.020679273395769634,0.14380289773078161,Contango,2023,7,Jul,2023-07
2023-07-07,73.91,73.86000061035156,-0.04999938964843409,0.051587301587301584,13,8-14d,0.021003079010175237,0.1449243906669103,Backwardation,2023,7,Jul,2023-07
2023-07-10,73.05,72.98999786376953,-0.06000213623046591,0.03968253968253968,10,8-14d,0.021366430116535065,0.14617260385084158,Backwardation,2023,7,Jul,2023-07
2023-07-11,74.87,74.83000183105469,-0.03999816894531705,0.03571428571428571,9,8-14d,0.021561658678772168,0.14683888680718118,Backwardation,2023,7,Jul,2023-07
2023-07-12,75.77,75.75,-0.01999999999999602,0.031746031746031744,8,8-14d,0.02164308576770549,0.14711589230163236,Backwardation,2023,7,Jul,2023-07
2023-07-13,76.86,76.88999938964844,0.02999938964843807,0.027777777777777776,7,0-7d,0.021629270750444077,0.14706893196880189,Contango,2023,7,Jul,2023-07
2023-07-14,75.44,75.41999816894531,-0.020001831054685226,0.023809523809523808,6,0-7d,0.021703090083475134,0.1473196866799381,Backwardation,2023,7,Jul,2023-07
2023-07-17,74.17,74.1500015258789,-0.019998474121095455,0.011904761904761904,3,0-7d,0.021716430624202122,0.14736495724629423,Backwardation,2023,7,Jul,2023-07
2023-07-18,75.76,75.75,-0.010000000000005116,0.007936507936507936,2,0-7d,0.021745956337146172,0.1474651020992634,Backwardation,2023,7,Jul,2023-07
2023-07-19,75.4,75.3499984741211,-0.050001525878911934,0.003968253968253968,1,0-7d,0.02185358022402999,0.14782956478333414,Backwardation,2023,7,Jul,2023-07
2023-07-20,75.65,75.62999725341797,-0.020002746582036934,0.0,0,,0.011213585717613283,0.10589421947213777,Backwardation,2023,7,Jul,2023-07
2023-07-21,77.06,77.06999969482422,0.009999694824216476,0.12698412698412698,32,31-45d,0.011096436669681915,0.10533962535381411,Contango,2023,7,Jul,2023-07
2023-07-24,78.81,78.73999786376953,-0.07000213623047102,0.11507936507936507,29,22-30d,0.00807925905157674,0.08988469865097584,Backwardation,2023,7,Jul,2023-07
2023-07-25,79.76,79.62999725341797,-0.13000274658203637,0.1111111111111111,28,22-30d,0.006124914423395293,0.07826183248171036,Backwardation,2023,7,Jul,2023-07
2023-07-26,79.11,78.77999877929688,-0.33000122070312443,0.10714285714285714,27,22-30d,0.006734843040836805,0.08206608946962689,Backwardation,2023,7,Jul,2023-07
2023-07-27,80.17,80.08999633789062,-0.0800036621093767,0.10317460317460317,26,22-30d,0.0067158230621651065,0.08195012545545678,Backwardation,2023,7,Jul,2023-07
2023-07-28,80.55,80.58000183105469,0.030001831054690342,0.0992063492063492,25,22-30d,0.0067748960980764175,0.08230975700411475,Contango,2023,7,Jul,2023-07
2023-07-31,81.8,81.80000305175781,3.051757815342171e-06,0.0873015873015873,22,22-30d,0.006735855847372708,0.08207225991388752,Contango,2023,7,Jul,2023-07
2023-08-01,81.37,81.37000274658203,2.7465820267025265e-06,0.08333333333333333,21,15-21d,0.006783485416714518,0.08236191727196811,Contango,2023,8,Aug,2023-08
2023-08-02,79.5,79.48999786376953,-0.01000213623046875,0.07936507936507936,20,15-21d,0.006149181987829841,0.07841672007824504,Backwardation,2023,8,Aug,2023-08
2023-08-03,81.56,81.55000305175781,-0.009996948242189774,0.07539682539682539,19,15-21d,0.006072995261410583,0.0779294248753998,Backwardation,2023,8,Aug,2023-08
2023-08-04,82.76,82.81999969482422,0.059999694824213634,0.07142857142857142,18,15-21d,0.006249159390217106,0.07905162484235922,Contango,2023,8,Aug,2023-08
2023-08-07,81.94,81.94000244140625,2.4414062522737368e-06,0.05952380952380952,15,15-21d,0.006306313350275501,0.07941229974176231,Contango,2023,8,Aug,2023-08
2023-08-08,82.94,82.91999816894531,-0.020001831054685226,0.05555555555555555,14,8-14d,0.0062834489994034026,0.07926820926073329,Backwardation,2023,8,Aug,2023-08
2023-08-09,84.35,84.4000015258789,0.050001525878911934,0.051587301587301584,13,8-14d,0.006609179314054249,0.08129685918935768,Contango,2023,8,Aug,2023-08
2023-08-10,82.81,82.81999969482422,0.009999694824216476,0.047619047619047616,12,8-14d,0.006679178863553997,0.08172624342005448,Contango,2023,8,Aug,2023-08
2023-08-11,83.17,83.19000244140625,0.020002441406248295,0.04365079365079365,11,8-14d,0.006626336761835818,0.08140231422899363,Contango,2023,8,Aug,2023-08
2023-08-14,82.5,82.51000213623047,0.01000213623046875,0.031746031746031744,8,8-14d,0.006693488977766055,0.08181374565295281,Contango,2023,8,Aug,2023-08
2023-08-15,81.06,80.98999786376953,-0.07000213623047102,0.027777777777777776,7,0-7d,0.006779211067372795,0.08233596460461731,Backwardation,2023,8,Aug,2023-08
2023-08-16,79.4,79.37999725341797,-0.020002746582036934,0.023809523809523808,6,0-7d,0.006764922650436869,0.08224914984628637,Backwardation,2023,8,Aug,2023-08
2023-08-17,80.43,80.38999938964844,-0.04000061035156932,0.01984126984126984,5,0-7d,0.0067492060540261245,0.08215355168235956,Backwardation,2023,8,Aug,2023-08
2023-08-18,81.25,81.25,0.0,0.015873015873015872,4,0-7d,0.00678635148301761,0.08237931465493999,Backwardation,2023,8,Aug,2023-08
2023-08-21,80.71,80.72000122070312,0.010001220703131253,0.003968253968253968,1,0-7d,0.006786357295960624,0.08237934993650183,Contango,2023,8,Aug,2023-08
2023-08-22,80.25,80.3499984741211,0.09999847412109375,0.0,0,,0.007450137333862389,0.08631417805819847,Contango,2023,8,Aug,2023-08
2023-08-23,78.91,78.88999938964844,-0.02000061035155909,0.1111111111111111,28,22-30d,0.006816295838874838,0.08256086142280032,Backwardation,2023,8,Aug,2023-08
2023-08-24,79.52,79.05000305175781,-0.4699969482421835,0.10714285714285714,27,22-30d,0.012162790183229591,0.11028504061399076,Backwardation,2023,8,Aug,2023-08
2023-08-25,80.47,79.83000183105469,-0.6399981689453114,0.10317460317460317,26,22-30d,0.03037602379596895,0.17428718769883503,Backwardation,2023,8,Aug,2023-08
2023-08-28,80.65,80.0999984741211,-0.5500015258789119,0.09126984126984126,23,22-30d,0.04186563686227464,0.20461094023114854,Backwardation,2023,8,Aug,2023-08
2023-08-29,81.14,81.16000366210938,0.02000366210937443,0.0873015873015873,22,22-30d,0.04203612401019019,0.2050271299369676,Contango,2023,8,Aug,2023-08
2023-08-30,81.64,81.62999725341797,-0.010002746582031818,0.08333333333333333,21,15-21d,0.04196608592154585,0.20485625673028843,Backwardation,2023,8,Aug,2023-08
2023-08-31,83.55,83.62999725341797,0.07999725341797159,0.07936507936507936,20,15-21d,0.04293891253245505,0.20721706621911007,Contango,2023,8,Aug,2023-08
2023-09-01,85.52,85.55000305175781,0.03000305175781648,0.07539682539682539,19,15-21d,0.04325892392568427,0.20798779754034674,Contango,2023,9,Sep,2023-09
2023-09-05,86.74,86.69000244140625,-0.049997558593744884,0.05952380952380952,15,15-21d,0.04241560285773051,0.2059504864226606,Backwardation,2023,9,Sep,2023-09
2023-09-06,87.55,87.54000091552734,-0.009999084472653408,0.05555555555555555,14,8-14d,0.0423460670589475,0.20578160038970322,Backwardation,2023,9,Sep,2023-09
2023-09-07,86.87,86.87000274658203,2.7465820267025265e-06,0.051587301587301584,13,8-14d,0.04247466808960958,0.20609383321586694,Contango,2023,9,Sep,2023-09
2023-09-08,87.51,87.51000213623047,2.1362304636340923e-06,0.047619047619047616,12,8-14d,0.04197466750840387,0.20487720104590423,Contango,2023,9,Sep,2023-09
2023-09-11,87.3,87.29000091552734,-0.009999084472653408,0.03571428571428571,9,8-14d,0.04182134399879591,0.2045026747961892,Backwardation,2023,9,Sep,2023-09
2023-09-12,88.87,88.83999633789062,-0.030003662109379547,0.031746031746031744,8,8-14d,0.04145463773256833,0.2036041201267016,Backwardation,2023,9,Sep,2023-09
2023-09-13,88.59,88.5199966430664,-0.07000335693359716,0.027777777777777776,7,0-7d,0.041043186956383725,0.20259118183273359,Backwardation,2023,9,Sep,2023-09
2023-09-14,90.13,90.16000366210938,0.030003662109379547,0.023809523809523808,6,0-7d,0.04165275221203902,0.2040900590720651,Contango,2023,9,Sep,2023-09
2023-09-15,90.83,90.7699966430664,-0.060003356933592045,0.01984126984126984,5,0-7d,0.04149466787328198,0.20370240026391928,Backwardation,2023,9,Sep,2023-09
2023-09-18,91.47,91.4800033569336,0.010003356933594887,0.007936507936507936,2,0-7d,0.04181612703535319,0.2044899191533734,Contango,2023,9,Sep,2023-09
2023-09-19,91.16,91.19999694824219,0.03999694824219091,0.003968253968253968,1,0-7d,0.04220466120399595,0.20543773072149124,Contango,2023,9,Sep,2023-09
2023-09-20,89.2,90.27999877929688,1.0799987792968722,0.0,0,,0.10594591790339083,0.32549334540569463,Contango,2023,9,Sep,2023-09
2023-09-21,89.56,89.62999725341797,0.06999725341796648,0.11507936507936507,29,22-30d,0.10561305410507549,0.32498162118045304,Contango,2023,9,Sep,2023-09
2023-09-22,90.0,90.02999877929688,0.029998779296875,0.1111111111111111,28,22-30d,0.10576542803847644,0.3252159713766783,Contango,2023,9,Sep,2023-09
2023-09-25,89.68,89.68000030517578,3.0517577442878974e-07,0.0992063492063492,25,22-30d,0.09533604235687324,0.3087653516132813,Contango,2023,9,Sep,2023-09
2023-09-26,91.43,90.38999938964844,-1.0400006103515693,0.09523809523809523,24,22-30d,0.12847907388572155,0.3584397772091172,Backwardation,2023,9,Sep,2023-09
2023-09-27,93.67,93.68000030517578,0.010000305175779545,0.09126984126984126,23,22-30d,0.1137856640258346,0.3373213068067812,Contango,2023,9,Sep,2023-09
2023-09-28,91.65,91.70999908447266,0.059999084472650566,0.0873015873015873,22,22-30d,0.11391898826131805,0.33751887097067335,Contango,2023,9,Sep,2023-09
2023-09-29,90.77,90.79000091552734,0.02000091552734773,0.08333333333333333,21,15-21d,0.11390898486052184,0.3375040516208981,Contango,2023,9,Sep,2023-09
2023-10-02,88.81,88.81999969482422,0.009999694824216476,0.07142857142857142,18,15-21d,0.11364567108714094,0.337113736129427,Contango,2023,10,Oct,2023-10
2023-10-03,89.26,89.2300033569336,-0.029996643066411366,0.06746031746031746,17,15-21d,0.11367136614687814,0.3371518443474366,Backwardation,2023,10,Oct,2023-10
2023-10-04,84.32,84.22000122070312,-0.09999877929686818,0.06349206349206349,16,15-21d,0.11405469968343844,0.33771985384847963,Backwardation,2023,10,Oct,2023-10
2023-10-05,82.3,82.30999755859375,0.009997558593752842,0.05952380952380952,15,15-21d,0.11405279393356496,0.3377170323415225,Contango,2023,10,Oct,2023-10
2023-10-06,82.83,82.79000091552734,-0.039999084472654545,0.05555555555555555,14,8-14d,0.11413469419011604,0.33783826632001895,Backwardation,2023,10,Oct,2023-10
2023-10-10,85.89,85.97000122070312,0.08000122070312443,0.03968253968253968,10,8-14d,0.11444327789819868,0.3382946613504249,Contango,2023,10,Oct,2023-10
2023-10-11,83.7,83.48999786376953,-0.2100021362304716,0.03571428571428571,9,8-14d,0.11661474396271838,0.3414890100174797,Backwardation,2023,10,Oct,2023-10
2023-10-12,82.87,82.91000366210938,0.04000366210937045,0.031746031746031744,8,8-14d,0.11668141963954952,0.34158662099026876,Contango,2023,10,Oct,2023-10
2023-10-13,87.67,87.69000244140625,0.020002441406248295,0.027777777777777776,7,0-7d,0.11646282981296004,0.3412665084841465,Contango,2023,10,Oct,2023-10
2023-10-16,86.65,86.66000366210938,0.010003662109369316,0.015873015873015872,4,0-7d,0.116424727570354,0.341210679156374,Contango,2023,10,Oct,2023-10
2023-10-17,86.66,86.66000366210938,3.662109378410605e-06,0.011904761904761904,3,0-7d,0.11623327555839662,0.34093001563135594,Contango,2023,10,Oct,2023-10
2023-10-18,88.35,88.31999969482422,-0.030000305175775566,0.007936507936507936,2,0-7d,0.11628279942563935,0.34100263844380935,Backwardation,2023,10,Oct,2023-10
2023-10-19,89.35,89.37000274658203,0.020002746582036934,0.003968253968253968,1,0-7d,0.11622472225069003,0.3409174713192183,Contango,2023,10,Oct,2023-10
2023-10-20,89.12,88.75,-0.37000000000000455,0.0,0,,0.059813044088918486,0.24456705438165313,Backwardation,2023,10,Oct,2023-10
2023-10-23,85.49,85.48999786376953,-2.1362304636340923e-06,0.11904761904761904,30,22-30d,0.05907640561449139,0.24305638361189238,Backwardation,2023,10,Oct,2023-10
2023-10-24,84.58,83.73999786376953,-0.840002136230467,0.11507936507936507,29,22-30d,0.08625378062342473,0.29368993960199713,Backwardation,2023,10,Oct,2023-10
2023-10-25,86.07,85.38999938964844,-0.6800006103515557,0.1111111111111111,28,22-30d,0.10056623321952358,0.3171217955605127,Backwardation,2023,10,Oct,2023-10
2023-10-26,83.8,83.20999908447266,-0.5900009155273409,0.10714285714285714,27,22-30d,0.06996619315434363,0.2645112344577138,Backwardation,2023,10,Oct,2023-10
2023-10-27,86.04,85.54000091552734,-0.4999990844726625,0.10317460317460317,26,22-30d,0.07550332864367237,0.27477869030125385,Backwardation,2023,10,Oct,2023-10
2023-10-30,83.03,82.30999755859375,-0.7200024414062511,0.09126984126984126,23,22-30d,0.08820638633095827,0.29699559985117335,Backwardation,2023,10,Oct,2023-10
2023-10-31,81.64,81.0199966430664,-0.6200033569335943,0.0873015873015873,22,22-30d,0.09454558229520771,0.3074826536492875,Backwardation,2023,10,Oct,2023-10
2023-11-01,81.05,80.44000244140625,-0.6099975585937472,0.08333333333333333,21,15-21d,0.09882647426607116,0.31436678301956644,Backwardation,2023,11,Nov,2023-11
2023-11-02,83.04,82.45999908447266,-0.58000091552735,0.07936507936507936,20,15-21d,0.10136692303395763,0.31838172534546894,Backwardation,2023,11,Nov,2023-11
2023-11-03,81.19,80.51000213623047,-0.679997863769529,0.07539682539682539,19,15-21d,0.1074154039998357,0.3277428931339865,Backwardation,2023,11,Nov,2023-11
2023-11-06,81.54,80.81999969482422,-0.7200003051757875,0.06349206349206349,16,15-21d,0.11019647448344619,0.33195854332046676,Backwardation,2023,11,Nov,2023-11
2023-11-07,77.96,77.37000274658203,-0.5899972534179625,0.05952380952380952,15,15-21d,0.10841545210123504,0.3292650180344627,Backwardation,2023,11,Nov,2023-11
2023-11-08,75.85,75.33000183105469,-0.5199981689453068,0.05555555555555555,14,8-14d,0.09912968622634359,0.3148486719462917,Backwardation,2023,11,Nov,2023-11
2023-11-09,76.34,75.73999786376953,-0.6000021362304722,0.051587301587301584,13,8-14d,0.09938978994251282,0.315261462824927,Backwardation,2023,11,Nov,2023-11
2023-11-13,78.86,78.26000213623047,-0.5999978637695307,0.03571428571428571,9,8-14d,0.09024675661113678,0.30041097951162965,Backwardation,2023,11,Nov,2023-11
2023-11-14,78.9,78.26000213623047,-0.6399978637695369,0.031746031746031744,8,8-14d,0.08075520184220047,0.28417459746113916,Backwardation,2023,11,Nov,2023-11
2023-11-15,77.15,76.66000366210938,-0.4899963378906307,0.027777777777777776,7,0-7d,0.06868361196357355,0.2620755844476428,Backwardation,2023,11,Nov,2023-11
2023-11-16,73.5,72.9000015258789,-0.5999984741210938,0.023809523809523808,6,0-7d,0.056226292220262986,0.23712083885703295,Backwardation,2023,11,Nov,2023-11
2023-11-17,76.47,75.88999938964844,-0.5800006103515614,0.01984126984126984,5,0-7d,0.04357632836181847,0.20874943918923103,Backwardation,2023,11,Nov,2023-11
